player_id,player_display_name,season,games,overall,round,pick,height,weight,pre_draft_ranking,pre_draft_position_ranking,pre_draft_grade,carries_pg,rushing_yards_pg,rushing_tds_pg,receptions_pg,receiving_yards_pg,receiving_tds_pg,fumble_recovery_own_pg,rushing_fumbles_lost_pg,rushing_fumbles_pg,target_fp_ppr,target_games,college_flag
00-0033288,George Kittle,2019,14,146,5,2,76,247,123,10,68,0.357142857142857,1.57142857142857,0,6.07142857142857,75.2142857142857,0.357142857142857,0.0714285714285714,0,0,15.6375,8,0
00-0033288,George Kittle,2020,8,146,5,2,76,247,123,10,68,0.25,2.125,0,6,79.25,0.25,0,0,0,14.1428571428571,14,0
00-0033288,George Kittle,2021,14,146,5,2,76,247,123,10,68,0.214285714285714,1.42857142857143,0,5.07142857142857,65,0.428571428571429,0,0,0,13.3666666666667,15,0
00-0033288,George Kittle,2022,15,146,5,2,76,247,123,10,68,0,0,0,4,51,0.733333333333333,0,0,0,12.7,16,0
00-0033288,George Kittle,2023,16,146,5,2,76,247,123,10,68,0.0625,0.125,0,4.0625,63.75,0.375,0,0,0,15.7733333333333,15,0
00-0033288,George Kittle,2024,15,146,5,2,76,247,123,10,68,0,0,0,5.2,73.7333333333333,0.533333333333333,0,0,0,14.6818181818182,11,0
00-0033338,Cethan Carter,2019,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.285714285714286,1.85714285714286,0.142857142857143,0,0,0,0.792307692307692,13,0
00-0033338,Cethan Carter,2020,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.384615384615385,4.07692307692308,0,0,0,0,0.45,8,0
00-0033357,Taysom Hill,2017,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.23733333333333,15,0
00-0033357,Taysom Hill,2018,15,NA,NA,NA,NA,NA,NA,NA,NA,2.46666666666667,13.0666666666667,0.133333333333333,0.2,0.266666666666667,0,0,0.0666666666666667,0.0666666666666667,6.3875,16,0
00-0033357,Taysom Hill,2019,16,NA,NA,NA,NA,NA,NA,NA,NA,1.6875,9.75,0.0625,1.1875,14.625,0.375,0,0,0,9.78875,16,0
00-0033357,Taysom Hill,2020,16,NA,NA,NA,NA,NA,NA,NA,NA,5.4375,28.5625,0.5,0.5,6.125,0.0625,0.1875,0.1875,0.4375,10.1433333333333,12,0
00-0033357,Taysom Hill,2021,12,NA,NA,NA,NA,NA,NA,NA,NA,5.83333333333333,31.1666666666667,0.416666666666667,0.333333333333333,4.33333333333333,0,0.166666666666667,0,0.0833333333333333,9.1125,16,0
00-0033357,Taysom Hill,2022,16,NA,NA,NA,NA,NA,NA,NA,NA,6,35.9375,0.4375,0.5625,4.8125,0.125,0.125,0,0.0625,8.97,16,0
00-0033357,Taysom Hill,2023,16,NA,NA,NA,NA,NA,NA,NA,NA,5.0625,25.0625,0.25,2.0625,18.1875,0.125,0,0.0625,0.0625,12.7925,8,0
00-0033357,Taysom Hill,2024,8,NA,NA,NA,NA,NA,NA,NA,NA,4.875,34.75,0.75,2.875,23.375,0,0,0,0,3.21384615384615,13,0
00-0033387,Jacob Hollister,2017,13,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,0.384615384615385,0,0.307692307692308,3.23076923076923,0,0,0,0,3.06666666666667,3,0
00-0033387,Jacob Hollister,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.33333333333333,17.3333333333333,0,0,0,0,9.39,10,0
00-0033387,Jacob Hollister,2019,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.1,34.9,0.3,0,0,0,5.06923076923077,13,0
00-0033387,Jacob Hollister,2020,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.92307692307692,16.0769230769231,0.230769230769231,0,0,0,2.92857142857143,7,0
00-0033421,Antony Auclair,2017,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,6.25,0,0,0,0,1.31111111111111,9,0
00-0033421,Antony Auclair,2018,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.777777777777778,5.33333333333333,0,0,0,0,0.42,5,0
00-0033421,Antony Auclair,2019,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2,2.2,0,0,0,0,0,1,0
00-0033421,Antony Auclair,2020,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3.925,4,0
00-0033439,Pharaoh Brown,2019,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.285714285714286,3.85714285714286,0,0,0,0,4.23,10,0
00-0033439,Pharaoh Brown,2020,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.4,16.3,0.2,0,0,0,2.93076923076923,13,0
00-0033439,Pharaoh Brown,2021,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.76923076923077,13.1538461538462,0,0,0,0,2.9625,8,0
00-0033439,Pharaoh Brown,2022,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,14.625,0,0,0,0,3.43636363636364,11,0
00-0033439,Pharaoh Brown,2023,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.18181818181818,18.9090909090909,0.0909090909090909,0,0,0,1.25,10,0
00-0033439,Pharaoh Brown,2024,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.8,6.5,0,0,0,0,0.42,5,0
00-0033455,Anthony Firkser,2018,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.11111111111111,25,0.111111111111111,0,0,0,4.04,10,0
00-0033455,Anthony Firkser,2019,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.4,20.4,0.1,0,0,0,5.58,15,0
00-0033455,Anthony Firkser,2020,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.6,25.8,0.0666666666666667,0,0,0,4.87333333333333,15,0
00-0033455,Anthony Firkser,2021,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.26666666666667,19.4,0.133333333333333,0.133333333333333,0,0,2.375,8,0
00-0033455,Anthony Firkser,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.66,5,0
00-0033528,Jeremy Sprinkle,2017,3,154,5,10,77,252,170,12,58,0,0,0,0.666666666666667,4.33333333333333,0.333333333333333,0,0,0,1.8875,8,0
00-0033528,Jeremy Sprinkle,2018,8,154,5,10,77,252,170,12,58,0,0,0,0.625,5.125,0.125,0,0,0,3.50625,16,0
00-0033528,Jeremy Sprinkle,2019,16,154,5,10,77,252,170,12,58,0,0,0,1.625,15.0625,0.0625,0,0,0,0.228571428571429,7,0
00-0033528,Jeremy Sprinkle,2020,7,154,5,10,77,252,170,12,58,0,0,0,0.142857142857143,0.857142857142857,0,0,0,0,1.01666666666667,6,0
00-0033559,Michael Roberts,2017,6,127,4,21,76,270,173,13,57,0,0,0,0.666666666666667,7.66666666666667,0,0,0,0,4.625,8,0
00-0033576,Eric Saubert,2017,3,174,5,31,77,253,187,14,53,0,0,0,0,0,0,0,0,0,1.4,7,0
00-0033576,Eric Saubert,2018,7,174,5,31,77,253,187,14,53,0,0,0,0.714285714285714,6.85714285714286,0,0,0,0,2.05,2,0
00-0033576,Eric Saubert,2019,2,174,5,31,77,253,187,14,53,0,0,0,1,10.5,0,0,0,0,0.766666666666667,6,0
00-0033576,Eric Saubert,2020,6,174,5,31,77,253,187,14,53,0,0,0,0.5,2.66666666666667,0,0,0,0,1.87,10,0
00-0033576,Eric Saubert,2021,10,174,5,31,77,253,187,14,53,0,0,0,0.8,4.7,0.1,0,0,0,2.55714285714286,14,0
00-0033576,Eric Saubert,2022,14,174,5,31,77,253,187,14,53,0,0,0,1.07142857142857,10.5714285714286,0.0714285714285714,0,0,0,1.4,3,0
00-0033576,Eric Saubert,2023,3,174,5,31,77,253,187,14,53,0,0,0,1,4,0,0,0,0,2.225,12,0
00-0033576,Eric Saubert,2024,12,174,5,31,77,253,187,14,53,0,0,0,0.916666666666667,8.08333333333333,0.0833333333333333,0,0,0,1.01111111111111,9,0
00-0033611,Ricky Seals-Jones,2017,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,25.125,0.375,0,0,0,4.95333333333333,15,0
00-0033611,Ricky Seals-Jones,2018,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.26666666666667,22.8666666666667,0.0666666666666667,0.0666666666666667,0,0,6.54444444444444,9,0
00-0033611,Ricky Seals-Jones,2019,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.55555555555556,25.4444444444444,0.444444444444444,0,0,0,0,1,0
00-0033611,Ricky Seals-Jones,2020,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,6.28181818181818,11,0
00-0033658,Blake Jarwin,2018,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.07692307692308,23.6153846153846,0.230769230769231,0.0769230769230769,0,0,5.7,15,0
00-0033658,Blake Jarwin,2019,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.06666666666667,24.3333333333333,0.2,0.0666666666666667,0,0,2.2,1,0
00-0033658,Blake Jarwin,2020,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,12,0,0,0,0,4.075,8,0
00-0033696,Sean Culkin,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,12,0,0,0,0,0.733333333333333,3,0
00-0033720,Colin Thompson,2020,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,3.5,0.5,0,0,0,0,3,0
00-0033742,Tyrone Swoopes,2018,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,23,0,0,0,0,1.5,1,0
00-0033757,Robert Tonyan,2018,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.571428571428571,11,0.142857142857143,0,0,0,2.88888888888889,9,0
00-0033757,Robert Tonyan,2019,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.11111111111111,11.1111111111111,0.111111111111111,0,0,0,11.7733333333333,15,0
00-0033757,Robert Tonyan,2020,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.46666666666667,39.0666666666667,0.733333333333333,0,0,0,6.3,8,0
00-0033757,Robert Tonyan,2021,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.25,25.5,0.25,0,0,0,6.58823529411765,17,0
00-0033757,Robert Tonyan,2022,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.11764705882353,27.6470588235294,0.117647058823529,0,0,0,1.85,12,0
00-0033858,Jonnu Smith,2017,14,100,3,36,75,248,126,11,67,0,0,0,1.28571428571429,11.2142857142857,0.142857142857143,0,0,0,5.31666666666667,12,0
00-0033858,Jonnu Smith,2018,12,100,3,36,75,248,126,11,67,0,0,0,1.66666666666667,21.5,0.25,0,0,0,6.98,15,0
00-0033858,Jonnu Smith,2019,15,100,3,36,75,248,126,11,67,0.266666666666667,5.2,0,2.33333333333333,29.2666666666667,0.2,0,0,0,10.0142857142857,14,0
00-0033858,Jonnu Smith,2020,14,100,3,36,75,248,126,11,67,0.142857142857143,0.285714285714286,0.0714285714285714,2.92857142857143,32,0.571428571428571,0,0,0,4.2125,16,0
00-0033858,Jonnu Smith,2021,16,100,3,36,75,248,126,11,67,0.5625,2.5,0,1.75,18.375,0.0625,0.125,0,0,4.33333333333333,12,0
00-0033858,Jonnu Smith,2022,12,100,3,36,75,248,126,11,67,0.0833333333333333,0.416666666666667,0,2.25,20.4166666666667,0,0.0833333333333333,0,0.0833333333333333,7.30588235294118,17,0
00-0033858,Jonnu Smith,2023,17,100,3,36,75,248,126,11,67,0.0588235294117647,0,0,2.94117647058824,34.2352941176471,0.176470588235294,0,0,0,13.0764705882353,17,0
00-0033858,Jonnu Smith,2024,17,100,3,36,75,248,126,11,67,0.117647058823529,-0.0588235294117647,0,5.17647058823529,52,0.470588235294118,0,0,0,5.01176470588235,17,0
00-0033879,O.J. Howard,2017,13,19,1,19,78,251,7,1,92,0,0,0,2,33.2307692307692,0.461538461538462,0.0769230769230769,0,0,12.05,10,0
00-0033879,O.J. Howard,2018,10,19,1,19,78,251,7,1,92,0,0,0,3.4,56.5,0.5,0,0,0,5.99285714285714,14,0
00-0033879,O.J. Howard,2019,14,19,1,19,78,251,7,1,92,0,0,0,2.42857142857143,32.7857142857143,0.0714285714285714,0,0,0,9.4,4,0
00-0033879,O.J. Howard,2020,4,19,1,19,78,251,7,1,92,0,0,0,2.75,36.5,0.5,0,0,0,3.35,10,0
00-0033879,O.J. Howard,2021,10,19,1,19,78,251,7,1,92,0,0,0,1.4,13.5,0.1,0,0,0,3.31818181818182,11,0
00-0033881,Evan Engram,2017,15,23,1,23,75,234,21,3,90,0.0666666666666667,0.933333333333333,0,4.26666666666667,48.1333333333333,0.4,0,0,0,11.4818181818182,11,0
00-0033881,Evan Engram,2018,11,23,1,23,75,234,21,3,90,0.272727272727273,3.27272727272727,0,4.09090909090909,52.4545454545455,0.272727272727273,0,0,0,13.675,8,0
00-0033881,Evan Engram,2019,8,23,1,23,75,234,21,3,90,0.375,0.875,0,5.5,58.375,0.375,0,0,0,8.8125,16,0
00-0033881,Evan Engram,2020,16,23,1,23,75,234,21,3,90,0.375,1.625,0.0625,3.9375,40.875,0.0625,0,0,0,6.83333333333333,15,0
00-0033881,Evan Engram,2021,15,23,1,23,75,234,21,3,90,0.0666666666666667,-0.2,0,3.06666666666667,27.2,0.2,0,0,0,10.4058823529412,17,0
00-0033881,Evan Engram,2022,17,23,1,23,75,234,21,3,90,0.117647058823529,0.764705882352941,0,4.29411764705882,45.0588235294118,0.235294117647059,0,0,0,13.5470588235294,17,0
00-0033881,Evan Engram,2023,17,23,1,23,75,234,21,3,90,0,0,0,6.70588235294118,56.6470588235294,0.235294117647059,0.0588235294117647,0,0,9.94444444444444,9,0
00-0033881,Evan Engram,2024,9,23,1,23,75,234,21,3,90,0,0,0,5.22222222222222,40.5555555555556,0.111111111111111,0,0,0,6.425,16,0
00-0033885,David Njoku,2017,16,29,1,29,76,246,14,2,91,0.0625,0.0625,0,2,24.125,0.25,0,0,0,9.59333333333333,15,0
00-0033885,David Njoku,2018,15,29,1,29,76,246,14,2,91,0,0,0,3.73333333333333,42.6,0.266666666666667,0,0,0,5.03333333333333,3,0
00-0033885,David Njoku,2019,3,29,1,29,76,246,14,2,91,0,0,0,1.66666666666667,13.6666666666667,0.333333333333333,0,0,0,4.75454545454545,11,0
00-0033885,David Njoku,2020,11,29,1,29,76,246,14,2,91,0,0,0,1.72727272727273,19.3636363636364,0.181818181818182,0,0,0,7.17333333333333,15,0
00-0033885,David Njoku,2021,15,29,1,29,76,246,14,2,91,0.0666666666666667,0.0666666666666667,0,2.4,31.6666666666667,0.266666666666667,0.0666666666666667,0,0,10.1428571428571,14,0
00-0033885,David Njoku,2022,14,29,1,29,76,246,14,2,91,0.142857142857143,-0.571428571428571,0,4.14285714285714,44.8571428571429,0.285714285714286,0,0,0,12.575,16,0
00-0033885,David Njoku,2023,16,29,1,29,76,246,14,2,91,0,0,0,5.0625,55.125,0.375,0,0,0,13.5,11,0
00-0033885,David Njoku,2024,11,29,1,29,76,246,14,2,91,0,0,0,5.81818181818182,45.9090909090909,0.454545454545455,0,0,0,7.84545454545455,11,0
00-0033895,Gerald Everett,2017,14,44,2,12,75,239,96,7,73,0.0714285714285714,0.928571428571429,0,1.14285714285714,17.4285714285714,0.142857142857143,0,0,0,5.77333333333333,15,0
00-0033895,Gerald Everett,2018,15,44,2,12,75,239,96,7,73,0.133333333333333,1.06666666666667,0,2.2,21.3333333333333,0.2,0.0666666666666667,0,0,7.48333333333333,12,0
00-0033895,Gerald Everett,2019,12,44,2,12,75,239,96,7,73,0.0833333333333333,0,0,3.08333333333333,34,0.166666666666667,0,0,0,6.19333333333333,15,0
00-0033895,Gerald Everett,2020,15,44,2,12,75,239,96,7,73,0.0666666666666667,0.133333333333333,0.0666666666666667,2.73333333333333,27.8,0.0666666666666667,0,0,0,7.85333333333333,15,0
00-0033895,Gerald Everett,2021,15,44,2,12,75,239,96,7,73,0.2,1.33333333333333,0,3.2,31.8666666666667,0.266666666666667,0,0,0,9.3,15,0
00-0033895,Gerald Everett,2022,15,44,2,12,75,239,96,7,73,0.0666666666666667,0,0,3.86666666666667,37,0.266666666666667,0,0,0,7.40666666666667,15,0
00-0033895,Gerald Everett,2023,15,44,2,12,75,239,96,7,73,0.2,0.666666666666667,0,3.4,27.4,0.2,0,0,0,1.16,10,0
00-0033896,Adam Shaheen,2017,7,45,2,13,79,278,58,4,80,0,0,0,1.71428571428571,18.1428571428571,0.428571428571429,0,0,0,3.56,5,0
00-0033896,Adam Shaheen,2018,5,45,2,13,79,278,58,4,80,0,0,0,1,9.6,0.2,0,0,0,2.62857142857143,7,0
00-0033896,Adam Shaheen,2019,7,45,2,13,79,278,58,4,80,0,0,0,1.28571428571429,10.5714285714286,0,0,0,0,3.46153846153846,13,0
00-0033896,Adam Shaheen,2020,13,45,2,13,79,278,58,4,80,0,0,0,0.923076923076923,11.5384615384615,0.230769230769231,0,0,0,3.28571428571429,7,0
00-0034011,Dan Arnold,2018,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.71428571428571,21.4285714285714,0.142857142857143,0,0,0,6.54,5,0
00-0034011,Dan Arnold,2019,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.6,25.4,0.4,0,0,0,6.45333333333333,15,0
00-0034011,Dan Arnold,2020,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.06666666666667,29.2,0.266666666666667,0.0666666666666667,0,0,6.89090909090909,11,0
00-0034011,Dan Arnold,2021,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.18181818181818,37.0909090909091,0,0,0,0,2.04545454545455,11,0
00-0034073,Ross Dwelley,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,4.66666666666667,0,0,0,0,4.5125,8,0
00-0034073,Ross Dwelley,2019,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.875,11.375,0.25,0,0,0,4.125,12,0
00-0034073,Ross Dwelley,2020,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.58333333333333,20.4166666666667,0.0833333333333333,0,0,0,3.775,4,0
00-0034073,Ross Dwelley,2021,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,12.75,0.25,0,0,0,3.9,5,0
00-0034073,Ross Dwelley,2022,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.6,21,0.2,0.2,0,0,1.1,2,0
00-0034073,Ross Dwelley,2023,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,6,0,0,0,0,0.375,4,0
00-0034073,Ross Dwelley,2024,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,1.25,0,0,0,0,0.675,4,0
00-0034159,Will Dissly,2018,4,120,4,20,76,262,160,9,59,0,0,0,2,39,0.5,0,0,0,12.3166666666667,6,0
00-0034159,Will Dissly,2019,6,120,4,20,76,262,160,9,59,0.166666666666667,1.16666666666667,0,3.83333333333333,43.6666666666667,0.666666666666667,0.166666666666667,0,0,4.07333333333333,15,0
00-0034159,Will Dissly,2020,15,120,4,20,76,262,160,9,59,0,0,0,1.6,16.7333333333333,0.133333333333333,0,0,0,3.85384615384615,13,0
00-0034159,Will Dissly,2021,13,120,4,20,76,262,160,9,59,0,0,0,1.61538461538462,17.7692307692308,0.0769230769230769,0.153846153846154,0,0,5.79333333333333,15,0
00-0034159,Will Dissly,2022,15,120,4,20,76,262,160,9,59,0,0,0,2.26666666666667,23.2666666666667,0.2,0,0,0,3.09230769230769,13,0
00-0034159,Will Dissly,2023,13,120,4,20,76,262,160,9,59,0,0,0,1.30769230769231,13.2307692307692,0.0769230769230769,0,0,0,7.34,15,0
00-0034159,Will Dissly,2024,15,120,4,20,76,262,160,9,59,0,0,0,3.33333333333333,32.0666666666667,0.133333333333333,0,0,0,2.5875,8,0
00-0034193,Kevin Rader,2020,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.933333333333333,3,0
00-0034193,Kevin Rader,2021,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,2.66666666666667,0,0,0,0,0,6,0
00-0034193,Kevin Rader,2022,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.228571428571429,7,0
00-0034270,Tyler Conklin,2018,4,157,5,20,75,254,147,7,62,0,0,0,1.25,19.25,0,0,0,0,1.53333333333333,9,0
00-0034270,Tyler Conklin,2019,9,157,5,20,75,254,147,7,62,0,0,0,0.888888888888889,6.44444444444444,0,0,0,0,4.93333333333333,9,0
00-0034270,Tyler Conklin,2020,9,157,5,20,75,254,147,7,62,0,0,0,2.11111111111111,21.5555555555556,0.111111111111111,0,0,0,8.13529411764706,17,0
00-0034270,Tyler Conklin,2021,17,157,5,20,75,254,147,7,62,0,0,0,3.58823529411765,34.8823529411765,0.176470588235294,0.0588235294117647,0,0,7.73529411764706,17,0
00-0034270,Tyler Conklin,2022,17,157,5,20,75,254,147,7,62,0.117647058823529,0.176470588235294,0,3.41176470588235,32.4705882352941,0.176470588235294,0,0,0,7.24117647058824,17,0
00-0034270,Tyler Conklin,2023,17,157,5,20,75,254,147,7,62,0.0588235294117647,0,0,3.58823529411765,36.5294117647059,0,0,0,0,7.61875,16,0
00-0034270,Tyler Conklin,2024,16,157,5,20,75,254,147,7,62,0.0625,0,0,3.1875,28.0625,0.25,0.125,0,0,2.88333333333333,6,0
00-0034319,Deon Yelder,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,16.6666666666667,0,0,0,0,1.76666666666667,6,0
00-0034319,Deon Yelder,2020,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.16666666666667,6,0,0,0,0,1,1,0
00-0034351,Dallas Goedert,2018,15,49,2,17,77,256,36,2,86,0,0,0,2.2,22.2666666666667,0.266666666666667,0.0666666666666667,0,0,9.64666666666667,15,0
00-0034351,Dallas Goedert,2019,15,49,2,17,77,256,36,2,86,0,0,0,3.86666666666667,40.4666666666667,0.333333333333333,0,0,0,10.5818181818182,11,0
00-0034351,Dallas Goedert,2020,11,49,2,17,77,256,36,2,86,0,0,0,4.18181818181818,47.6363636363636,0.272727272727273,0,0,0,11,15,0
00-0034351,Dallas Goedert,2021,15,49,2,17,77,256,36,2,86,0,0,0,3.73333333333333,55.3333333333333,0.266666666666667,0.0666666666666667,0,0,11.7666666666667,12,0
00-0034351,Dallas Goedert,2022,12,49,2,17,77,256,36,2,86,0,0,0,4.58333333333333,58.5,0.25,0,0,0,9.73571428571429,14,0
00-0034351,Dallas Goedert,2023,14,49,2,17,77,256,36,2,86,0.0714285714285714,0.0714285714285714,0,4.21428571428571,42.2857142857143,0.214285714285714,0,0,0,10.36,10,0
00-0034351,Dallas Goedert,2024,10,49,2,17,77,256,36,2,86,0,0,0,4.2,49.6,0.2,0,0,0,12.34,15,0
00-0034364,Jordan Akins,2018,14,98,3,34,75,249,152,8,61,0,0,0,1.21428571428571,16.0714285714286,0,0,0,0,5.6125,16,0
00-0034364,Jordan Akins,2019,16,98,3,34,75,249,152,8,61,0,0,0,2.25,26.125,0.125,0,0,0,6.43846153846154,13,0
00-0034364,Jordan Akins,2020,13,98,3,34,75,249,152,8,61,0.0769230769230769,0.307692307692308,0,2.84615384615385,31,0.0769230769230769,0,0,0,3.475,12,0
00-0034364,Jordan Akins,2021,12,98,3,34,75,249,152,8,61,0.0833333333333333,0.25,0,2,17.8333333333333,0,0,0,0,7.76666666666667,15,0
00-0034364,Jordan Akins,2022,15,98,3,34,75,249,152,8,61,0,0,0,2.46666666666667,33,0.333333333333333,0.0666666666666667,0,0,2.16923076923077,13,0
00-0034364,Jordan Akins,2023,13,98,3,34,75,249,152,8,61,0,0,0,1.15384615384615,10.1538461538462,0,0,0,0,5.6875,16,0
00-0034365,Ian Thomas,2018,10,101,4,1,76,259,101,6,71,0,0,0,3.6,33.3,0.2,0,0,0,3.56,10,0
00-0034365,Ian Thomas,2019,10,101,4,1,76,259,101,6,71,0,0,0,1.6,13.6,0.1,0,0,0,3.11538461538462,13,0
00-0034365,Ian Thomas,2020,13,101,4,1,76,259,101,6,71,0,0,0,1.53846153846154,11.1538461538462,0.0769230769230769,0,0,0,2.62857142857143,14,0
00-0034365,Ian Thomas,2021,14,101,4,1,76,259,101,6,71,0,0,0,1.28571428571429,13.4285714285714,0,0.0714285714285714,0,0,3.13076923076923,13,0
00-0034365,Ian Thomas,2022,13,101,4,1,76,259,101,6,71,0,0,0,1.61538461538462,15.1538461538462,0,0,0,0,1.325,8,0
00-0034365,Ian Thomas,2023,8,101,4,1,76,259,101,6,71,0,0,0,0.625,7,0,0,0,0,1.23333333333333,3,0
00-0034365,Ian Thomas,2024,3,101,4,1,76,259,101,6,71,0,0,0,1,2.33333333333333,0,0,0,0,2.71111111111111,9,0
00-0034383,Dalton Schultz,2018,8,137,4,37,77,244,181,12,56,0,0,0,1.5,14.5,0,0.125,0,0,0.266666666666667,6,0
00-0034383,Dalton Schultz,2019,6,137,4,37,77,244,181,12,56,0,0,0,0.166666666666667,1,0,0,0,0,9.15625,16,0
00-0034383,Dalton Schultz,2020,16,137,4,37,77,244,181,12,56,0,0,0,3.9375,38.4375,0.25,0.0625,0,0,12.2823529411765,17,0
00-0034383,Dalton Schultz,2021,17,137,4,37,77,244,181,12,56,0,0,0,4.58823529411765,47.5294117647059,0.470588235294118,0,0,0,9.51333333333333,15,0
00-0034383,Dalton Schultz,2022,15,137,4,37,77,244,181,12,56,0,0,0,3.8,38.4666666666667,0.333333333333333,0,0,0,10.0333333333333,15,0
00-0034383,Dalton Schultz,2023,15,137,4,37,77,244,181,12,56,0,0,0,3.93333333333333,42.3333333333333,0.333333333333333,0,0,0,6.95294117647059,17,0
00-0034383,Dalton Schultz,2024,17,137,4,37,77,244,181,12,56,0,0,0,3.11764705882353,31.2941176470588,0.117647058823529,0,0,0,10.4529411764706,17,0
00-0034393,Troy Fumagalli,2019,6,156,5,19,77,247,168,10,58,0,0,0,1,6.33333333333333,0.166666666666667,0,0,0,3.14285714285714,7,0
00-0034439,Ryan Izzo,2019,6,250,7,32,77,256,178,11,57,0,0,0,1,19,0.166666666666667,0,0,0,3.09,10,0
00-0034613,Tanner Hudson,2019,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,6.5,0,0,0,0,1.775,4,0
00-0034613,Tanner Hudson,2022,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.66666666666667,22,0,0,0,0,6.68333333333333,12,0
00-0034613,Tanner Hudson,2023,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.25,29.3333333333333,0.0833333333333333,0,0,0,4.27777777777778,9,0
00-0034613,Tanner Hudson,2024,9,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0.111111111111111,0,2.11111111111111,17.1111111111111,0.111111111111111,0.111111111111111,0,0,4.78,10,0
00-0034753,Mark Andrews,2018,16,86,3,22,77,256,80,4,75,0,0,0,2.125,34.5,0.1875,0,0,0,13.8133333333333,15,0
00-0034753,Mark Andrews,2019,15,86,3,22,77,256,80,4,75,0,0,0,4.26666666666667,56.8,0.666666666666667,0.0666666666666667,0,0,12.15,14,0
00-0034753,Mark Andrews,2020,14,86,3,22,77,256,80,4,75,0,0,0,4.14285714285714,50.0714285714286,0.5,0,0,0,17.7117647058824,17,0
00-0034753,Mark Andrews,2021,17,86,3,22,77,256,80,4,75,0.0588235294117647,0,0,6.29411764705882,80.0588235294118,0.529411764705882,0.0588235294117647,0,0,12.7,15,0
